has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesarrod.tcv93y.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,35,6,40,40,0,0,0,2013,0,17,8,142,4,1,0,0,0,0,6,1,0,0,0,4,0,http://www.cncmegamaker.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vmk.fburl.fun,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://serverfctn.hostfree.pw/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesareod.kesgc9.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviaaaiecc.vicsvesai.09vz0h.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,11,0,0,0,117,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,http://www.inbox24.eu,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccy.aceeseacraocmeoy.wxtxex.top/AU/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,11,0,0,0,117,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,http://www.7.je,1
0,1,1,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,3,1,4,0,1,0,1,203,0,22,7,45,0,1,1,0,0,1,3,0,0,0,0,16,0,https://verifynewwallet.com/meta/dorof_romin/sad/motor/985/now/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aueseasaomceoy.mfznlp.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeseaccaocmeoy.boufbt.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.menotepoer.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccoy.aeeauaccaocmeoy.tbmswx.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesarord.fi03rf.icu/page1.php,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://servicesinstagram.zya.me/,1
1,1,1,0,0,1,0,1,0,0,0,3,9,0,40,46,0,0,51,51,20,40,0,1,1,11585,8,73,53,214,0,1,1,1,0,1,46,1,0,0,0,12,0,http://www.megataskweb.com,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0,0,0,191,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://www.tafd1b11e97d4d994a3217985aa82b135d.ws,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaeord.phxc3l.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,1,1,0,200,0,6,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,https://attsigninportal.boxmode.io/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,1,1,0,200,0,6,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,https://atmailll.boxmode.io/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aueseacaomceoy.kplwvi.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.wqdgpigi.tv,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsarerd.0a67vu.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaorod.4lj1od.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccy.aceeseaeraocmeoy.islxvm.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeseaccaocmeoy.nwgjza.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccey.aeeseasoaocmeoy.dqahxx.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiisacvaicca.visvsai.r7302f.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aeeseacoaocmeoy.mchedy.top/AU/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,44,1,0,0,528,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,http://www.perosalontakip.net,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://www.realacorp.net,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://portal111-guardian-cu-tech.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://caseid100834957345893475.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.best-practice.se/ipfs/qmabqmlfb7w99ydhyfq1tqyaujqlsna2bm8wybgfjeydbu/,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,9,0,0,7,18,35,17,0,1,1,4658,0,52,31,498,0,1,0,0,0,0,24,1,0,0,0,39,0,http://www.resilientfutures.com,1
1,1,1,0,1,1,1,0,1,0,0,6,2,0,0,44,0,0,32,31,17,13,1,0,1,4135,0,83,14,69,7,0,1,0,0,1,1,1,0,0,0,22,0,http://www.grupporagni.it,1
1,1,1,0,0,1,0,1,0,0,0,3,10,0,0,0,0,0,8,9,32,54,1,1,1,1206,0,39,18,141,4,1,1,0,0,1,24,1,0,0,0,14,0,http://www.alkemepsych.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiivcaia.vicsvesai.feed0of.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesarerd.k6yxxb.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://banqi-com-br.ueuo.com/?gclid=eaiaiqobchmi0iefmmq__aivhd7ich0ajw2oeaayasaaegi2xfd_bwe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaeerd.kesgc9.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiacvcaiae.visvsai.j8vn1q.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsarord.no9sh7.icu/page1.php,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://w3or2a.webwave.dev/,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,70,0,0,10,0,35,37,0,1,0,711,1,64,0,38,0,1,0,0,0,0,27,1,0,0,0,13,0,https://175908c6-f7d3-4d92-8062-cc52cc4c81f6.id.repl.co/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccy.aceeseaoraocmeoy.ctwyvq.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aeeseacoaocmeoy.etywhz.top/AU/page1.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://microsoft356.yolasite.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauaccaocmeoy.lfpioo.top/AU/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://binancevcxq.web.app/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,33,0,0,7,10,4,18,0,0,0,2481,1,54,16,166,0,1,0,0,0,0,7,1,0,0,0,7,0,http://www.windmillstravel.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,https://61w9a.webout.life/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiacvaieca.visvsai.xg5mqq.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiavcai.vicsvesai.vhvjv7.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.gold.fburl.fun,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccny.aueseacaomceoy.mlufzb.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviveai.vicsvesai.zobca6.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiisaviccai.vicsvesai.cx03ta.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiaacvaicca.visvsai.bf2o5x.icu/page1.php,1
1,1,0,0,1,1,1,0,1,0,0,18,0,0,7,36,0,0,11,13,15,49,1,0,1,1889,0,40,18,62,0,1,1,0,0,1,6,1,0,0,0,3,0,http://www.actyouth.eu,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,0,0,21,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,https://fbsuppportcase-12586123.firebaseapp.com/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,8,25,1,1,1,413,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://magicceden-walletsmeuatelierdecroche.blogspot.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaoeod.w5p6z9.icu/page1.php,1
1,1,1,0,0,1,0,0,1,0,0,7,3,0,260,10,0,0,17,22,11,77,1,1,1,6501,3,17,3,59,0,1,0,0,1,1,9,0,0,0,0,11,0,http://www.redirectme.net,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaoeod.3n1jt3.icu/page1.php,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://www.falsewi.com,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://hde3f3.webwave.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiscaias.vicsvesai.bp7uq2.icu/page1.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,22,18,13,173,1,1,1,9620,0,73,25,319,0,1,0,0,0,0,10,0,0,0,0,22,0,http://www.csmbuildersllc.com,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,49,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,http://www.vv9885.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiaaieca.vicsvesai.o8ix1j.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiivcaia.vicsvesai.ac3ir9.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.eki-net.con-aesceeoseesas.pehcvy.top/jp.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,449,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://xxphase.office0.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiivai.vicsvesai.ueyjdiks.icu/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,52,1,1,0,2151,0,5,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,http://www.server1rc.exodus.connexxa.it,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0,0,0,191,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://www.f4afca2e9a6103d1a364c00398fc302773.ws,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://bitflyer10.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccy.aceeseaeraocmeoy.utndwl.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiaaiecc.vicsvesai.yc0xn8.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccny.aeeseacaaocmeoy.mtuapp.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaoeod.2zpvzm.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaeerd.r7302f.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiaaiecc.vicsvesai.7n6v2v.icu/page1.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,66,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,http://www.o7980.com,1
1,1,0,0,1,1,0,1,1,0,0,14,0,0,0,32,0,0,48,18,113,36,1,0,0,1886,0,59,6,122,0,1,1,1,0,1,9,1,0,0,0,56,0,http://www.proxy.sx,1
1,1,1,0,0,1,0,0,0,0,0,3,4,0,0,4,0,0,5,4,5,12,0,1,0,513,3,8,1,34,0,0,1,0,0,1,7,1,0,0,0,8,0,http://www.2ww.me,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiisaviccai.vicsvesai.kow9qt.icu/page1.php,1
1,1,1,0,0,1,1,0,0,0,0,10,3,0,68,0,0,0,1,8,0,28,1,0,0,957,0,5,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,http://omofav.github.io/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiaaaicca.vicsvesai.lphv98.icu/page1.php,1
1,1,1,0,0,1,0,1,0,0,0,5,6,0,19,38,0,0,7,26,14,67,0,0,1,5302,4,36,4,174,0,1,1,1,0,0,17,1,0,0,0,23,0,http://www.krezol-group.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsicisvcai.visvsai.phxc3l.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pacccy.aueseacaomceoy.wxtxex.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccoy.aueseacaemceoy.nwgjza.top/AU/page1.php,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://www.0https.coinex.pw,1
1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,9,0,0,8,13,57,14,0,1,0,3532,0,20,97,944,0,1,0,0,1,0,25,1,0,1,88,498,0,https://www.alullanos.com,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://fqvepostles.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,10,1,0,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://ngentod-dengan-pacar.dnsme.eu.org/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiiaacvaicca.visvsai.v72weu.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-poccay.aeeauaccaocmeoy.ddwvbd.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-paccoy.aueseacaemceoy.weyssx.top/AU/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiicsvcaia.visvsai.xg5mqq.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsvciiveai.visvsai.of6jh4.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macessrord.4awkri.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsarrod.htof1s.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaeord.92rgso.icu/page1.php,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,25,0,0,7,18,15,27,1,1,1,4197,0,32,21,130,0,1,1,0,0,1,17,1,0,0,0,1,0,https://www.mutfakci.az,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsviiacvaieca.visvsai.kow9qt.icu/page1.php,1
1,1,1,0,1,1,0,1,1,0,0,11,6,0,0,26,0,0,5,19,26,21,1,1,1,1941,1,32,20,84,0,1,1,0,1,0,15,1,0,0,0,34,0,http://www.mashaalfashion.com,1
1,1,0,0,0,1,0,0,0,0,0,5,0,0,4,0,0,0,5,8,10,26,1,0,1,1134,0,4,7,4,0,0,1,0,1,1,7,0,0,0,0,3,0,http://pubguchilesitv.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,4,20,7,22,1,1,1,3570,0,10,14,27,0,1,0,0,0,0,4,1,0,0,0,6,0,http://www.is-a-designer.com,1
1,1,1,0,0,1,0,1,1,0,0,6,9,0,0,70,0,0,17,17,35,24,1,1,1,4975,0,94,12,271,4,1,1,1,1,1,22,1,0,1,6,72,0,http://www.woodallmcneill.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.vivcsiivai.vicsvesai.j328u2.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macsaeerd.1bmro5.icu/page1.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccoy.aueseacaemceoy.iqlnii.top/AU/page1.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bold-darkness-d580.e6wvku2p9v4393.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.macesaeord.4awkri.icu/page1.php,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://gvrq24.webwave.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.au-pcccny.aueseacaomceoy.lgjkee.top/AU/page1.php,1
